timestamp,cars.k,car.ksi,vandrivers,car_ksi
6/30/77,102,1507,12,7.31854
7/1/77,87,1385,8,7.234177
7/2/77,119,1632,10,7.398174
7/3/77,107,1687,12,7.4313
7/4/77,97,1508,6,7.319202
7/5/77,102,1507,12,7.31854
7/6/77,87,1385,8,7.234177
7/7/77,119,1632,10,7.398174
7/8/77,107,1687,12,7.4313
7/9/77,97,1508,6,7.319202
7/10/77,102,1507,12,7.31854
7/11/77,87,1385,8,7.234177
7/12/77,119,1632,10,7.398174
7/13/77,107,1687,12,7.4313
7/14/77,97,1508,6,7.319202
7/15/77,102,1507,12,7.31854
7/16/77,87,1385,8,7.234177
7/17/77,119,1632,10,7.398174
7/18/77,107,1687,12,7.4313
7/19/77,97,1508,6,7.319202
7/20/77,102,1507,12,7.31854
7/21/77,87,1385,8,7.234177
7/22/77,119,1632,10,7.398174
7/23/77,107,1687,12,7.4313
7/24/77,97,1508,6,7.319202
7/25/77,102,1507,12,7.31854
7/26/77,87,1385,8,7.234177
7/27/77,119,1632,10,7.398174
7/28/77,107,1687,12,7.4313
7/29/77,97,1508,6,7.319202
7/30/77,102,1507,12,7.31854
7/31/77,87,1385,8,7.234177
8/1/77,119,1632,10,7.398174
8/2/77,107,1687,12,7.4313
8/3/77,97,1508,6,7.319202
8/4/77,102,1507,12,7.31854
8/5/77,87,1385,8,7.234177
8/6/77,119,1632,10,7.398174
8/7/77,107,1687,12,7.4313
8/8/77,97,1508,6,7.319202
8/9/77,102,1507,12,7.31854
8/10/77,87,1385,8,7.234177
8/11/77,119,1632,10,7.398174
8/12/77,107,1687,12,7.4313
8/13/77,97,1508,6,7.319202
8/14/77,102,1507,12,7.31854
8/15/77,87,1385,8,7.234177
8/16/77,119,1632,10,7.398174
8/17/77,107,1687,12,7.4313
8/18/77,97,1508,6,7.319202
8/19/77,102,1507,12,7.31854
8/20/77,87,1385,8,7.234177
8/21/77,119,1632,10,7.398174
8/22/77,107,1687,12,7.4313
8/23/77,97,1508,6,7.319202
8/24/77,102,1507,12,7.31854
8/25/77,87,1385,8,7.234177
8/26/77,119,1632,10,7.398174
8/27/77,107,1687,12,7.4313
8/28/77,97,1508,6,7.319202
8/29/77,102,1507,12,7.31854
8/30/77,87,1385,8,7.234177
8/31/77,119,1632,10,7.398174
9/1/77,107,1687,12,7.4313
9/2/77,97,1508,6,7.319202
9/3/77,102,1507,12,7.31854
9/4/77,87,1385,8,7.234177
9/5/77,119,1632,10,7.398174
9/6/77,107,1687,12,7.4313
9/7/77,97,1508,6,7.319202
9/8/77,102,1507,12,7.31854
9/9/77,87,1385,8,7.234177
9/10/77,119,1632,10,7.398174
9/11/77,107,1687,12,7.4313
9/12/77,97,1508,6,7.319202
9/13/77,102,1507,12,7.31854
9/14/77,87,1385,8,7.234177
9/15/77,119,1632,10,7.398174
9/16/77,107,1687,12,7.4313
9/17/77,97,1508,6,7.319202
9/18/77,102,1507,12,7.31854
9/19/77,87,1385,8,7.234177
9/20/77,119,1632,10,7.398174
9/21/77,107,1687,12,7.4313
9/22/77,97,1508,6,7.319202
9/23/77,102,1507,12,7.31854
9/24/77,87,1385,8,7.234177
9/25/77,119,1632,10,7.398174
9/26/77,107,1687,12,7.4313
9/27/77,97,1508,6,7.319202
9/28/77,102,1507,12,7.31854
9/29/77,87,1385,8,7.234177
9/30/77,119,1632,10,7.398174
10/1/77,107,1687,12,7.4313
10/2/77,97,1508,6,7.319202
10/3/77,102,1507,12,7.31854
10/4/77,87,1385,8,7.234177
10/5/77,119,1632,10,7.398174
10/6/77,107,1687,12,7.4313
10/7/77,97,1508,6,7.319202
10/8/77,102,1507,12,7.31854
10/9/77,87,1385,8,7.234177
10/10/77,119,1632,10,7.398174
10/11/77,107,1687,12,7.4313
10/12/77,97,1508,6,7.319202
10/13/77,102,1507,12,7.31854
10/14/77,87,1385,8,7.234177
10/15/77,119,1632,10,7.398174
10/16/77,107,1687,12,7.4313
10/17/77,97,1508,6,7.319202
10/18/77,102,1507,12,7.31854
10/19/77,87,1385,8,7.234177
10/20/77,119,1632,10,7.398174
10/21/77,107,1687,12,7.4313
10/22/77,97,1508,6,7.319202
10/23/77,102,1507,12,7.31854
10/24/77,87,1385,8,7.234177
10/25/77,119,1632,10,7.398174
10/26/77,107,1687,12,7.4313
10/27/77,97,1508,6,7.319202
10/28/77,102,1507,12,7.31854
10/29/77,87,1385,8,7.234177
10/30/77,119,1632,10,7.398174
10/31/77,107,1687,12,7.4313
11/1/77,97,1508,6,7.319202
11/2/77,102,1507,12,7.31854
11/3/77,87,1385,8,7.234177
11/4/77,119,1632,10,7.398174
11/5/77,107,1687,12,7.4313
11/6/77,97,1508,6,7.319202
11/7/77,102,1507,12,7.31854
11/8/77,87,1385,8,7.234177
11/9/77,119,1632,10,7.398174
11/10/77,107,1687,12,7.4313
11/11/77,97,1508,6,7.319202
11/12/77,102,1507,12,7.31854
11/13/77,87,1385,8,7.234177
11/14/77,119,1632,10,7.398174
11/15/77,107,1687,12,7.4313
11/16/77,97,1508,6,7.319202
11/17/77,102,1507,12,7.31854
11/18/77,87,1385,8,7.234177
11/19/77,119,1632,10,7.398174
11/20/77,107,1687,12,7.4313
11/21/77,97,1508,6,7.319202
11/22/77,102,1507,12,7.31854
11/23/77,87,1385,8,7.234177
11/24/77,119,1632,10,7.398174
11/25/77,107,1687,12,7.4313
11/26/77,97,1508,6,7.319202
11/27/77,102,1507,12,7.31854
11/28/77,87,1385,8,7.234177
11/29/77,119,1632,10,7.398174
11/30/77,107,1687,12,7.4313
12/1/77,97,1508,6,7.319202
12/2/77,102,1507,12,7.31854
12/3/77,87,1385,8,7.234177
12/4/77,119,1632,10,7.398174
12/5/77,107,1687,12,7.4313
12/6/77,97,1508,6,7.319202
12/7/77,102,1507,12,7.31854
12/8/77,87,1385,8,7.234177
12/9/77,119,1632,10,7.398174
12/10/77,107,1687,12,7.4313
12/11/77,97,1508,6,7.319202
12/12/77,102,1507,12,7.31854
12/13/77,87,1385,8,7.234177
12/14/77,119,1632,10,7.398174
12/15/77,107,1687,12,7.4313
12/16/77,97,1508,6,7.319202
12/17/77,102,1507,12,7.31854
12/18/77,87,1385,8,7.234177
12/19/77,119,1632,10,7.398174
12/20/77,107,1687,12,7.4313
12/21/77,97,1508,6,7.319202
12/22/77,102,1507,12,7.31854
12/23/77,87,1385,8,7.234177
12/24/77,119,1632,10,7.398174
12/25/77,107,1687,12,7.4313
12/26/77,97,1508,6,7.319202
12/27/77,102,1507,12,7.31854
12/28/77,87,1385,8,7.234177
12/29/77,119,1632,10,7.398174
12/30/77,107,1687,12,7.4313
12/31/77,97,1508,6,7.319202
1/1/78,102,1507,12,7.31854
1/2/78,87,1385,8,7.234177
1/3/78,119,1632,10,7.398174
1/4/78,107,1687,12,7.4313
1/5/78,97,1508,6,7.319202
1/6/78,102,1507,12,7.31854
1/7/78,87,1385,8,7.234177
1/8/78,119,1632,10,7.398174
1/9/78,107,1687,12,7.4313
1/10/78,97,1508,6,7.319202
1/11/78,102,1507,12,7.31854
1/12/78,87,1385,8,7.234177
1/13/78,119,1632,10,7.398174
1/14/78,107,1687,12,7.4313
1/15/78,97,1508,6,7.319202
1/16/78,102,1507,12,7.31854
1/17/78,87,1385,8,7.234177
1/18/78,119,1632,10,7.398174
1/19/78,107,1687,12,7.4313
1/20/78,97,1508,6,7.319202
1/21/78,102,1507,12,7.31854
1/22/78,87,1385,8,7.234177
1/23/78,119,1632,10,7.398174
1/24/78,107,1687,12,7.4313
1/25/78,97,1508,6,7.319202
1/26/78,102,1507,12,7.31854
1/27/78,87,1385,8,7.234177
1/28/78,119,1632,10,7.398174
1/29/78,107,1687,12,7.4313
1/30/78,97,1508,6,7.319202
1/31/78,102,1507,12,7.31854
2/1/78,87,1385,8,7.234177
2/2/78,119,1632,10,7.398174
2/3/78,107,1687,12,7.4313
2/4/78,97,1508,6,7.319202
2/5/78,102,1507,12,7.31854
2/6/78,87,1385,8,7.234177
2/7/78,119,1632,10,7.398174
2/8/78,107,1687,12,7.4313
2/9/78,97,1508,6,7.319202
2/10/78,102,1507,12,7.31854
2/11/78,87,1385,8,7.234177
2/12/78,119,1632,10,7.398174
2/13/78,107,1687,12,7.4313
2/14/78,97,1508,6,7.319202
2/15/78,102,1507,12,7.31854
2/16/78,87,1385,8,7.234177
2/17/78,119,1632,10,7.398174
2/18/78,107,1687,12,7.4313
2/19/78,97,1508,6,7.319202
2/20/78,102,1507,12,7.31854
2/21/78,87,1385,8,7.234177
2/22/78,119,1632,10,7.398174
2/23/78,107,1687,12,7.4313
2/24/78,97,1508,6,7.319202
2/25/78,102,1507,12,7.31854
2/26/78,87,1385,8,7.234177
2/27/78,119,1632,10,7.398174
2/28/78,107,1687,12,7.4313
3/1/78,97,1508,6,7.319202
3/2/78,102,1507,12,7.31854
3/3/78,87,1385,8,7.234177
3/4/78,119,1632,10,7.398174
3/5/78,107,1687,12,7.4313
3/6/78,97,1508,6,7.319202
3/7/78,102,1507,12,7.31854
3/8/78,87,1385,8,7.234177
3/9/78,119,1632,10,7.398174
3/10/78,107,1687,12,7.4313
3/11/78,97,1508,6,7.319202
3/12/78,102,1507,12,7.31854
3/13/78,87,1385,8,7.234177
3/14/78,119,1632,10,7.398174
3/15/78,107,1687,12,7.4313
3/16/78,97,1508,6,7.319202
3/17/78,102,1507,12,7.31854
3/18/78,87,1385,8,7.234177
3/19/78,119,1632,10,7.398174
3/20/78,107,1687,12,7.4313
3/21/78,97,1508,6,7.319202
3/22/78,102,1507,12,7.31854
3/23/78,87,1385,8,7.234177
3/24/78,119,1632,10,7.398174
3/25/78,107,1687,12,7.4313
3/26/78,97,1508,6,7.319202
3/27/78,102,1507,12,7.31854
3/28/78,87,1385,8,7.234177
3/29/78,119,1632,10,7.398174
3/30/78,107,1687,12,7.4313
3/31/78,97,1508,6,7.319202
4/1/78,102,1507,12,7.31854
4/2/78,87,1385,8,7.234177
4/3/78,119,1632,10,7.398174
4/4/78,107,1687,12,7.4313
4/5/78,97,1508,6,7.319202
4/6/78,102,1507,12,7.31854
4/7/78,87,1385,8,7.234177
4/8/78,119,1632,10,7.398174
4/9/78,107,1687,12,7.4313
4/10/78,97,1508,6,7.319202
4/11/78,102,1507,12,7.31854
4/12/78,87,1385,8,7.234177
4/13/78,119,1632,10,7.398174
4/14/78,107,1687,12,7.4313
4/15/78,97,1508,6,7.319202
4/16/78,102,1507,12,7.31854
4/17/78,87,1385,8,7.234177
4/18/78,119,1632,10,7.398174
4/19/78,107,1687,12,7.4313
4/20/78,97,1508,6,7.319202
4/21/78,102,1507,12,7.31854
4/22/78,87,1385,8,7.234177
4/23/78,119,1632,10,7.398174
4/24/78,107,1687,12,7.4313
4/25/78,97,1508,6,7.319202
4/26/78,102,1507,12,7.31854
4/27/78,87,1385,8,7.234177
4/28/78,119,1632,10,7.398174
4/29/78,107,1687,12,7.4313
4/30/78,97,1508,6,7.319202
5/1/78,102,1507,12,7.31854
5/2/78,87,1385,8,7.234177
5/3/78,119,1632,10,7.398174
5/4/78,107,1687,12,7.4313
5/5/78,97,1508,6,7.319202
5/6/78,102,1507,12,7.31854
5/7/78,87,1385,8,7.234177
5/8/78,119,1632,10,7.398174
5/9/78,107,1687,12,7.4313
5/10/78,97,1508,6,7.319202
5/11/78,102,1507,12,7.31854
5/12/78,87,1385,8,7.234177
5/13/78,119,1632,10,7.398174
5/14/78,107,1687,12,7.4313
5/15/78,97,1508,6,7.319202
5/16/78,102,1507,12,7.31854
5/17/78,87,1385,8,7.234177
5/18/78,119,1632,10,7.398174
5/19/78,107,1687,12,7.4313
5/20/78,97,1508,6,7.319202
5/21/78,102,1507,12,7.31854
5/22/78,87,1385,8,7.234177
5/23/78,119,1632,10,7.398174
5/24/78,107,1687,12,7.4313
5/25/78,97,1508,6,7.319202
5/26/78,102,1507,12,7.31854
5/27/78,87,1385,8,7.234177
5/28/78,119,1632,10,7.398174
5/29/78,107,1687,12,7.4313
5/30/78,97,1508,6,7.319202
5/31/78,102,1507,12,7.31854
6/1/78,87,1385,8,7.234177
6/2/78,119,1632,10,7.398174
6/3/78,107,1687,12,7.4313
6/4/78,97,1508,6,7.319202
6/5/78,102,1507,12,7.31854
6/6/78,87,1385,8,7.234177
6/7/78,119,1632,10,7.398174
6/8/78,107,1687,12,7.4313
6/9/78,97,1508,6,7.319202
6/10/78,102,1507,12,7.31854
6/11/78,87,1385,8,7.234177
6/12/78,119,1632,10,7.398174
6/13/78,107,1687,12,7.4313
6/14/78,97,1508,6,7.319202
6/15/78,102,1507,12,7.31854
6/16/78,87,1385,8,7.234177
6/17/78,119,1632,10,7.398174
6/18/78,107,1687,12,7.4313
6/19/78,97,1508,6,7.319202
6/20/78,102,1507,12,7.31854
6/21/78,87,1385,8,7.234177
6/22/78,119,1632,10,7.398174
6/23/78,107,1687,12,7.4313
6/24/78,97,1508,6,7.319202
6/25/78,102,1507,12,7.31854
6/26/78,87,1385,8,7.234177
6/27/78,119,1632,10,7.398174
6/28/78,107,1687,12,7.4313
6/29/78,97,1508,6,7.319202
6/30/78,102,1507,12,7.31854
7/1/78,87,1385,8,7.234177
7/2/78,119,1632,10,7.398174
7/3/78,107,1687,12,7.4313
7/4/78,97,1508,6,7.319202
7/5/78,102,1507,12,7.31854
7/6/78,87,1385,8,7.234177
7/7/78,119,1632,10,7.398174
7/8/78,107,1687,12,7.4313
7/9/78,97,1508,6,7.319202
7/10/78,102,1507,12,7.31854
7/11/78,87,1385,8,7.234177
7/12/78,119,1632,10,7.398174
7/13/78,107,1687,12,7.4313
7/14/78,97,1508,6,7.319202
7/15/78,102,1507,12,7.31854
7/16/78,87,1385,8,7.234177
7/17/78,119,1632,10,7.398174
7/18/78,107,1687,12,7.4313
7/19/78,97,1508,6,7.319202
7/20/78,102,1507,12,7.31854
7/21/78,87,1385,8,7.234177
7/22/78,119,1632,10,7.398174
7/23/78,107,1687,12,7.4313
7/24/78,97,1508,6,7.319202
7/25/78,102,1507,12,7.31854
7/26/78,87,1385,8,7.234177
7/27/78,119,1632,10,7.398174
7/28/78,107,1687,12,7.4313
7/29/78,97,1508,6,7.319202
7/30/78,102,1507,12,7.31854
7/31/78,87,1385,8,7.234177
8/1/78,119,1632,10,7.398174
8/2/78,107,1687,12,7.4313
8/3/78,97,1508,6,7.319202
8/4/78,102,1507,12,7.31854
8/5/78,87,1385,8,7.234177
8/6/78,119,1632,10,7.398174
8/7/78,107,1687,12,7.4313
8/8/78,97,1508,6,7.319202
8/9/78,102,1507,12,7.31854
8/10/78,87,1385,8,7.234177
8/11/78,119,1632,10,7.398174
8/12/78,107,1687,12,7.4313
8/13/78,97,1508,6,7.319202
8/14/78,102,1507,12,7.31854
8/15/78,87,1385,8,7.234177
8/16/78,119,1632,10,7.398174
8/17/78,107,1687,12,7.4313
8/18/78,97,1508,6,7.319202
8/19/78,102,1507,12,7.31854
8/20/78,87,1385,8,7.234177
8/21/78,119,1632,10,7.398174
8/22/78,107,1687,12,7.4313
8/23/78,97,1508,6,7.319202
8/24/78,102,1507,12,7.31854
8/25/78,87,1385,8,7.234177
8/26/78,119,1632,10,7.398174
8/27/78,107,1687,12,7.4313
8/28/78,97,1508,6,7.319202
8/29/78,102,1507,12,7.31854
8/30/78,87,1385,8,7.234177
8/31/78,119,1632,10,7.398174
9/1/78,107,1687,12,7.4313
9/2/78,97,1508,6,7.319202
9/3/78,102,1507,12,7.31854
9/4/78,87,1385,8,7.234177
9/5/78,119,1632,10,7.398174
9/6/78,107,1687,12,7.4313
9/7/78,97,1508,6,7.319202
9/8/78,102,1507,12,7.31854
9/9/78,87,1385,8,7.234177
9/10/78,119,1632,10,7.398174
9/11/78,107,1687,12,7.4313
9/12/78,97,1508,6,7.319202
9/13/78,102,1507,12,7.31854
9/14/78,87,1385,8,7.234177
9/15/78,119,1632,10,7.398174
9/16/78,107,1687,12,7.4313
9/17/78,97,1508,6,7.319202
9/18/78,102,1507,12,7.31854
9/19/78,87,1385,8,7.234177
9/20/78,119,1632,10,7.398174
9/21/78,107,1687,12,7.4313
9/22/78,97,1508,6,7.319202
9/23/78,102,1507,12,7.31854
9/24/78,87,1385,8,7.234177
9/25/78,119,1632,10,7.398174
9/26/78,107,1687,12,7.4313
9/27/78,97,1508,6,7.319202
9/28/78,102,1507,12,7.31854
9/29/78,87,1385,8,7.234177
9/30/78,119,1632,10,7.398174
10/1/78,107,1687,12,7.4313
10/2/78,97,1508,6,7.319202
10/3/78,102,1507,12,7.31854
10/4/78,87,1385,8,7.234177
10/5/78,119,1632,10,7.398174
10/6/78,107,1687,12,7.4313
10/7/78,97,1508,6,7.319202
10/8/78,102,1507,12,7.31854
10/9/78,87,1385,8,7.234177
10/10/78,119,1632,10,7.398174
10/11/78,107,1687,12,7.4313
10/12/78,97,1508,6,7.319202
10/13/78,102,1507,12,7.31854
10/14/78,87,1385,8,7.234177
10/15/78,119,1632,10,7.398174
10/16/78,107,1687,12,7.4313
10/17/78,97,1508,6,7.319202
10/18/78,102,1507,12,7.31854
10/19/78,87,1385,8,7.234177
10/20/78,119,1632,10,7.398174
10/21/78,107,1687,12,7.4313
10/22/78,97,1508,6,7.319202
10/23/78,102,1507,12,7.31854
10/24/78,87,1385,8,7.234177
10/25/78,119,1632,10,7.398174
10/26/78,107,1687,12,7.4313
10/27/78,97,1508,6,7.319202
10/28/78,102,1507,12,7.31854
10/29/78,87,1385,8,7.234177
10/30/78,119,1632,10,7.398174
10/31/78,107,1687,12,7.4313
11/1/78,97,1508,6,7.319202
11/2/78,102,1507,12,7.31854
11/3/78,87,1385,8,7.234177
11/4/78,119,1632,10,7.398174
11/5/78,107,1687,12,7.4313
11/6/78,97,1508,6,7.319202
11/7/78,102,1507,12,7.31854
11/8/78,87,1385,8,7.234177
11/9/78,119,1632,10,7.398174
11/10/78,107,1687,12,7.4313
11/11/78,97,1508,6,7.319202
11/12/78,102,1507,12,7.31854
11/13/78,87,1385,8,7.234177
11/14/78,119,1632,10,7.398174
11/15/78,107,1687,12,7.4313
11/16/78,97,1508,6,7.319202
11/17/78,102,1507,12,7.31854
11/18/78,87,1385,8,7.234177
11/19/78,119,1632,10,7.398174
11/20/78,107,1687,12,7.4313
11/21/78,97,1508,6,7.319202
11/22/78,102,1507,12,7.31854
11/23/78,87,1385,8,7.234177
11/24/78,119,1632,10,7.398174
11/25/78,107,1687,12,7.4313
11/26/78,97,1508,6,7.319202
11/27/78,102,1507,12,7.31854
11/28/78,87,1385,8,7.234177
11/29/78,119,1632,10,7.398174
11/30/78,107,1687,12,7.4313
12/1/78,97,1508,6,7.319202
12/2/78,102,1507,12,7.31854
12/3/78,87,1385,8,7.234177
12/4/78,119,1632,10,7.398174
12/5/78,107,1687,12,7.4313
12/6/78,97,1508,6,7.319202
12/7/78,102,1507,12,7.31854
12/8/78,87,1385,8,7.234177
12/9/78,119,1632,10,7.398174
12/10/78,107,1687,12,7.4313
12/11/78,97,1508,6,7.319202
12/12/78,102,1507,12,7.31854
12/13/78,87,1385,8,7.234177
12/14/78,119,1632,10,7.398174
12/15/78,107,1687,12,7.4313
12/16/78,97,1508,6,7.319202
12/17/78,102,1507,12,7.31854
12/18/78,87,1385,8,7.234177
12/19/78,119,1632,10,7.398174
12/20/78,107,1687,12,7.4313
12/21/78,97,1508,6,7.319202
12/22/78,102,1507,12,7.31854
12/23/78,87,1385,8,7.234177
12/24/78,119,1632,10,7.398174
12/25/78,107,1687,12,7.4313
12/26/78,97,1508,6,7.319202
12/27/78,102,1507,12,7.31854
12/28/78,87,1385,8,7.234177
12/29/78,119,1632,10,7.398174
12/30/78,107,1687,12,7.4313
12/31/78,97,1508,6,7.319202
1/1/79,102,1507,12,7.31854
1/2/79,87,1385,8,7.234177
1/3/79,119,1632,10,7.398174
1/4/79,107,1687,12,7.4313
1/5/79,97,1508,6,7.319202
1/6/79,102,1507,12,7.31854
1/7/79,87,1385,8,7.234177
1/8/79,119,1632,10,7.398174
1/9/79,107,1687,12,7.4313
1/10/79,97,1508,6,7.319202
1/11/79,102,1507,12,7.31854
1/12/79,87,1385,8,7.234177
1/13/79,119,1632,10,7.398174
1/14/79,107,1687,12,7.4313
1/15/79,97,1508,6,7.319202
1/16/79,102,1507,12,7.31854
1/17/79,87,1385,8,7.234177
1/18/79,119,1632,10,7.398174
1/19/79,107,1687,12,7.4313
1/20/79,97,1508,6,7.319202
1/21/79,102,1507,12,7.31854
1/22/79,87,1385,8,7.234177
1/23/79,119,1632,10,7.398174
1/24/79,107,1687,12,7.4313
1/25/79,97,1508,6,7.319202
1/26/79,102,1507,12,7.31854
1/27/79,87,1385,8,7.234177
1/28/79,119,1632,10,7.398174
1/29/79,107,1687,12,7.4313
1/30/79,97,1508,6,7.319202
1/31/79,102,1507,12,7.31854
2/1/79,87,1385,8,7.234177
2/2/79,119,1632,10,7.398174
2/3/79,107,1687,12,7.4313
2/4/79,97,1508,6,7.319202
2/5/79,102,1507,12,7.31854
2/6/79,87,1385,8,7.234177
2/7/79,119,1632,10,7.398174
2/8/79,107,1687,12,7.4313
2/9/79,97,1508,6,7.319202
2/10/79,102,1507,12,7.31854
2/11/79,87,1385,8,7.234177
2/12/79,119,1632,10,7.398174
2/13/79,107,1687,12,7.4313
2/14/79,97,1508,6,7.319202
2/15/79,102,1507,12,7.31854
2/16/79,87,1385,8,7.234177
2/17/79,119,1632,10,7.398174
2/18/79,107,1687,12,7.4313
2/19/79,97,1508,6,7.319202
2/20/79,102,1507,12,7.31854
2/21/79,87,1385,8,7.234177
2/22/79,119,1632,10,7.398174
2/23/79,107,1687,12,7.4313
2/24/79,97,1508,6,7.319202
2/25/79,102,1507,12,7.31854
2/26/79,87,1385,8,7.234177
2/27/79,119,1632,10,7.398174
2/28/79,107,1687,12,7.4313
3/1/79,97,1508,6,7.319202
3/2/79,102,1507,12,7.31854
3/3/79,87,1385,8,7.234177
3/4/79,119,1632,10,7.398174
3/5/79,107,1687,12,7.4313
3/6/79,97,1508,6,7.319202
3/7/79,102,1507,12,7.31854
3/8/79,87,1385,8,7.234177
3/9/79,119,1632,10,7.398174
3/10/79,107,1687,12,7.4313
3/11/79,97,1508,6,7.319202
3/12/79,102,1507,12,7.31854
3/13/79,87,1385,8,7.234177
3/14/79,119,1632,10,7.398174
3/15/79,107,1687,12,7.4313
3/16/79,97,1508,6,7.319202
3/17/79,102,1507,12,7.31854
3/18/79,87,1385,8,7.234177
3/19/79,119,1632,10,7.398174
3/20/79,107,1687,12,7.4313
3/21/79,97,1508,6,7.319202
3/22/79,102,1507,12,7.31854
3/23/79,87,1385,8,7.234177
3/24/79,119,1632,10,7.398174
3/25/79,107,1687,12,7.4313
3/26/79,97,1508,6,7.319202
3/27/79,102,1507,12,7.31854
3/28/79,87,1385,8,7.234177
3/29/79,119,1632,10,7.398174
3/30/79,107,1687,12,7.4313
3/31/79,97,1508,6,7.319202
4/1/79,102,1507,12,7.31854
4/2/79,87,1385,8,7.234177
4/3/79,119,1632,10,7.398174
4/4/79,107,1687,12,7.4313
4/5/79,97,1508,6,7.319202
4/6/79,102,1507,12,7.31854
4/7/79,87,1385,8,7.234177
4/8/79,119,1632,10,7.398174
4/9/79,107,1687,12,7.4313
4/10/79,97,1508,6,7.319202
4/11/79,102,1507,12,7.31854
4/12/79,87,1385,8,7.234177
4/13/79,119,1632,10,7.398174
4/14/79,107,1687,12,7.4313
4/15/79,97,1508,6,7.319202
4/16/79,102,1507,12,7.31854
4/17/79,87,1385,8,7.234177
4/18/79,119,1632,10,7.398174
4/19/79,107,1687,12,7.4313
4/20/79,97,1508,6,7.319202
4/21/79,102,1507,12,7.31854
4/22/79,87,1385,8,7.234177
4/23/79,119,1632,10,7.398174
4/24/79,107,1687,12,7.4313
4/25/79,97,1508,6,7.319202
4/26/79,102,1507,12,7.31854
4/27/79,87,1385,8,7.234177
4/28/79,119,1632,10,7.398174
4/29/79,107,1687,12,7.4313
4/30/79,97,1508,6,7.319202
5/1/79,102,1507,12,7.31854
5/2/79,87,1385,8,7.234177
5/3/79,119,1632,10,7.398174
5/4/79,107,1687,12,7.4313
5/5/79,97,1508,6,7.319202
5/6/79,102,1507,12,7.31854
5/7/79,87,1385,8,7.234177
5/8/79,119,1632,10,7.398174
5/9/79,107,1687,12,7.4313
5/10/79,97,1508,6,7.319202
5/11/79,102,1507,12,7.31854
5/12/79,87,1385,8,7.234177
5/13/79,119,1632,10,7.398174
5/14/79,107,1687,12,7.4313
5/15/79,97,1508,6,7.319202
5/16/79,102,1507,12,7.31854
5/17/79,87,1385,8,7.234177
5/18/79,119,1632,10,7.398174
5/19/79,107,1687,12,7.4313
5/20/79,97,1508,6,7.319202
5/21/79,102,1507,12,7.31854
5/22/79,87,1385,8,7.234177
5/23/79,119,1632,10,7.398174
5/24/79,107,1687,12,7.4313
5/25/79,97,1508,6,7.319202
5/26/79,102,1507,12,7.31854
5/27/79,87,1385,8,7.234177
5/28/79,119,1632,10,7.398174
5/29/79,107,1687,12,7.4313
5/30/79,97,1508,6,7.319202
5/31/79,102,1507,12,7.31854
6/1/79,87,1385,8,7.234177
6/2/79,119,1632,10,7.398174
6/3/79,107,1687,12,7.4313
6/4/79,97,1508,6,7.319202
6/5/79,102,1507,12,7.31854
6/6/79,87,1385,8,7.234177
6/7/79,119,1632,10,7.398174
6/8/79,107,1687,12,7.4313
6/9/79,97,1508,6,7.319202
6/10/79,102,1507,12,7.31854
6/11/79,87,1385,8,7.234177
6/12/79,119,1632,10,7.398174
6/13/79,107,1687,12,7.4313
6/14/79,97,1508,6,7.319202
6/15/79,102,1507,12,7.31854
6/16/79,87,1385,8,7.234177
6/17/79,119,1632,10,7.398174
6/18/79,107,1687,12,7.4313
6/19/79,97,1508,6,7.319202
6/20/79,102,1507,12,7.31854
6/21/79,87,1385,8,7.234177
6/22/79,119,1632,10,7.398174
6/23/79,107,1687,12,7.4313
6/24/79,97,1508,6,7.319202
6/25/79,102,1507,12,7.31854
6/26/79,87,1385,8,7.234177
6/27/79,119,1632,10,7.398174
6/28/79,107,1687,12,7.4313
6/29/79,97,1508,6,7.319202
6/30/79,102,1507,12,7.31854
7/1/79,87,1385,8,7.234177
7/2/79,119,1632,10,7.398174
7/3/79,107,1687,12,7.4313
7/4/79,97,1508,6,7.319202
7/5/79,102,1507,12,7.31854
7/6/79,87,1385,8,7.234177
7/7/79,119,1632,10,7.398174
7/8/79,107,1687,12,7.4313
7/9/79,97,1508,6,7.319202
7/10/79,102,1507,12,7.31854
7/11/79,87,1385,8,7.234177
7/12/79,119,1632,10,7.398174
7/13/79,107,1687,12,7.4313
7/14/79,97,1508,6,7.319202
7/15/79,102,1507,12,7.31854
7/16/79,87,1385,8,7.234177
7/17/79,119,1632,10,7.398174
7/18/79,107,1687,12,7.4313
7/19/79,97,1508,6,7.319202
7/20/79,102,1507,12,7.31854
7/21/79,87,1385,8,7.234177
7/22/79,119,1632,10,7.398174
7/23/79,107,1687,12,7.4313
7/24/79,97,1508,6,7.319202
7/25/79,102,1507,12,7.31854
7/26/79,87,1385,8,7.234177
7/27/79,119,1632,10,7.398174
7/28/79,107,1687,12,7.4313
7/29/79,97,1508,6,7.319202
7/30/79,102,1507,12,7.31854
7/31/79,87,1385,8,7.234177
8/1/79,119,1632,10,7.398174
8/2/79,107,1687,12,7.4313
8/3/79,97,1508,6,7.319202
8/4/79,102,1507,12,7.31854
8/5/79,87,1385,8,7.234177
8/6/79,119,1632,10,7.398174
8/7/79,107,1687,12,7.4313
8/8/79,97,1508,6,7.319202
8/9/79,102,1507,12,7.31854
8/10/79,87,1385,8,7.234177
8/11/79,119,1632,10,7.398174
8/12/79,107,1687,12,7.4313
8/13/79,97,1508,6,7.319202
8/14/79,102,1507,12,7.31854
